,Unnamed: 0,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
2517,3526,Glen Eira,CAULFIELD,-37.88046338,145.0187276,House,Entire home/apt,5,5,375,3,0,25,25,5,100,strict_14_with_grace_period,2,1.03,75,23,70.92753623
2518,3527,Glen Eira,CAULFIELD,-37.88648529,145.0216701,Condominium,Private room,1,1,46,1,0,0,0,6,92,strict_14_with_grace_period,1,0.93,46,23,70.92753623
2519,3528,Glen Eira,CAULFIELD,-37.88738387,145.0326858,Apartment,Entire home/apt,2,3,120,10,4,28,58,5,96,strict_14_with_grace_period,4,0.86,60,23,70.92753623
2520,3531,Glen Eira,CAULFIELD,-37.88595286,145.0177543,Apartment,Private room,1,1,35,2,2,6,17,5,100,flexible,1,4.17,35,23,70.92753623
2521,3532,Glen Eira,CAULFIELD EAST,-37.88304157,145.0438421,Villa,Entire home/apt,1,1,96,30,0,0,0,125,95,strict_14_with_grace_period,1,2.51,96,6,72
2522,3533,Glen Eira,CAULFIELD EAST,-37.882743,145.0444691,House,Private room,1,1,80,2,0,21,49,23,97,moderate,1,0.49,80,6,72
2523,3535,Glen Eira,CAULFIELD EAST,-37.87924832,145.046927,Apartment,Entire home/apt,1,3,100,1,2,19,49,62,94,flexible,2,1.77,100,6,72
2524,3536,Glen Eira,CAULFIELD EAST,-37.883222,145.0435229,Apartment,Private room,1,1,53,2,9,32,42,29,99,moderate,1,1.5,53,6,72
2525,3537,Glen Eira,CAULFIELD EAST,-37.88086229,145.0480433,Apartment,Private room,1,1,28,1,0,0,0,1,100,moderate,1,0.08,28,6,72
2526,3538,Glen Eira,CAULFIELD EAST,-37.88009278,145.0488073,Apartment,Entire home/apt,1,1,75,1,21,51,81,39,94,strict_14_with_grace_period,1,2.54,75,6,72
2527,3543,Glen Eira,CAULFIELD NORTH,-37.8689833,145.0277492,House,Private room,1,1,58,3,0,0,6,21,95,flexible,2,0.24,58,71,76.24600939
2528,3544,Glen Eira,CAULFIELD NORTH,-37.86392244,145.0173674,House,Entire home/apt,5,6,419,4,1,2,2,8,97,strict_14_with_grace_period,1,0.11,83.8,71,76.24600939
2529,3546,Glen Eira,CAULFIELD NORTH,-37.87013977,145.0240959,Townhouse,Entire home/apt,3,3,190,7,10,30,60,38,94,strict_14_with_grace_period,1,0.55,63.33333333,71,76.24600939
2530,3547,Glen Eira,CAULFIELD NORTH,-37.86894137,145.0279861,House,Private room,1,1,54,3,8,8,8,12,92,flexible,2,0.21,54,71,76.24600939
2531,3548,Glen Eira,CAULFIELD NORTH,-37.86557533,145.0236754,Apartment,Entire home/apt,2,3,174,3,7,25,40,9,91,strict_14_with_grace_period,35,0.2,87,71,76.24600939
2532,3549,Glen Eira,CAULFIELD NORTH,-37.86844043,145.01386,Villa,Entire home/apt,2,2,80,2,0,3,3,3,87,strict_14_with_grace_period,1,0.13,40,71,76.24600939
2533,3550,Glen Eira,CAULFIELD NORTH,-37.8711134,145.0200519,Guesthouse,Entire home/apt,1,1,115,2,0,1,13,133,100,moderate,1,2.58,115,71,76.24600939
2534,3551,Glen Eira,CAULFIELD NORTH,-37.87059181,145.0197025,House,Entire home/apt,4,4,390,3,6,30,30,9,96,strict_14_with_grace_period,1,0.19,97.5,71,76.24600939
2535,3552,Glen Eira,CAULFIELD NORTH,-37.86568395,145.0220702,Apartment,Private room,1,1,71,10,27,57,87,32,99,moderate,1,0.7,71,71,76.24600939
2536,3553,Glen Eira,CAULFIELD NORTH,-37.87703551,145.0356633,Loft,Entire home/apt,1,1,73,3,0,0,0,18,91,strict_14_with_grace_period,1,0.4,73,71,76.24600939
2537,3554,Glen Eira,CAULFIELD NORTH,-37.87553307,145.0129147,Townhouse,Private room,1,1,36,1,0,16,46,35,90,flexible,2,0.8,36,71,76.24600939
2538,3556,Glen Eira,CAULFIELD NORTH,-37.8648487,145.0191584,Apartment,Entire home/apt,1,1,186,2,0,0,0,13,100,moderate,1,0.34,186,71,76.24600939
2539,3557,Glen Eira,CAULFIELD NORTH,-37.86829193,145.0257304,Apartment,Entire home/apt,1,1,69,7,13,33,63,29,93,strict_14_with_grace_period,1,0.73,69,71,76.24600939
2540,3560,Glen Eira,CAULFIELD NORTH,-37.87026576,145.0249762,Apartment,Entire home/apt,2,2,100,5,0,0,0,2,100,strict_14_with_grace_period,1,0.05,50,71,76.24600939
2541,3561,Glen Eira,CAULFIELD NORTH,-37.86304356,145.0111343,Apartment,Entire home/apt,2,2,145,3,15,45,75,23,97,strict_14_with_grace_period,1,0.63,72.5,71,76.24600939
2542,3562,Glen Eira,CAULFIELD NORTH,-37.87256675,145.0346443,House,Entire home/apt,2,2,199,3,10,20,50,25,99,strict_14_with_grace_period,1,0.66,99.5,71,76.24600939
2543,3563,Glen Eira,CAULFIELD NORTH,-37.87599957,145.0139618,House,Private room,1,1,61,1,14,31,60,101,98,moderate,1,2.84,61,71,76.24600939
2544,3565,Glen Eira,CAULFIELD NORTH,-37.86953647,145.0203573,Apartment,Private room,1,1,35,1,0,0,0,6,83,flexible,1,0.16,35,71,76.24600939
2545,3567,Glen Eira,CAULFIELD NORTH,-37.86736762,145.019,Apartment,Entire home/apt,1,1,66,1,0,0,0,3,67,strict_14_with_grace_period,1,0.09,66,71,76.24600939
2546,3568,Glen Eira,CAULFIELD NORTH,-37.86613813,145.0270871,Apartment,Private room,1,1,60,1,29,59,89,5,96,moderate,1,0.14,60,71,76.24600939
2547,3570,Glen Eira,CAULFIELD NORTH,-37.86862754,145.014006,Apartment,Private room,1,1,84,1,0,4,34,19,91,strict_14_with_grace_period,1,0.55,84,71,76.24600939
2548,3571,Glen Eira,CAULFIELD NORTH,-37.87793163,145.0127742,House,Entire home/apt,2,2,199,1,0,0,0,2,80,moderate,1,0.08,99.5,71,76.24600939
2549,3576,Glen Eira,CAULFIELD NORTH,-37.87334899,145.0344516,Apartment,Entire home/apt,1,1,84,2,3,3,3,63,96,moderate,1,2.15,84,71,76.24600939
2550,3579,Glen Eira,CAULFIELD NORTH,-37.87581477,145.0116194,House,Private room,1,1,35,6,19,49,79,6,100,moderate,2,0.21,35,71,76.24600939
2551,3580,Glen Eira,CAULFIELD NORTH,-37.87553599,145.0371538,Apartment,Entire home/apt,2,2,155,1,21,51,81,52,94,moderate,55,1.95,77.5,71,76.24600939
2552,3581,Glen Eira,CAULFIELD NORTH,-37.87639264,145.0366353,Apartment,Entire home/apt,1,1,125,1,24,54,84,39,97,moderate,55,1.44,125,71,76.24600939
2553,3582,Glen Eira,CAULFIELD NORTH,-37.87628779,145.0390328,Apartment,Entire home/apt,2,2,155,1,26,56,86,35,95,moderate,55,1.28,77.5,71,76.24600939
2554,3583,Glen Eira,CAULFIELD NORTH,-37.87654543,145.0387246,Apartment,Entire home/apt,2,2,136,1,22,52,82,63,94,moderate,55,2.29,68,71,76.24600939
2555,3584,Glen Eira,CAULFIELD NORTH,-37.87614221,145.0383701,Apartment,Entire home/apt,1,1,130,1,0,27,57,77,98,moderate,55,2.91,130,71,76.24600939
2556,3585,Glen Eira,CAULFIELD NORTH,-37.87711191,145.0384558,Apartment,Entire home/apt,2,2,145,1,21,51,81,48,93,moderate,55,1.77,72.5,71,76.24600939
2557,3586,Glen Eira,CAULFIELD NORTH,-37.8777067,145.0384152,Apartment,Entire home/apt,1,1,136,1,21,51,81,54,96,moderate,55,2.03,136,71,76.24600939
2558,3587,Glen Eira,CAULFIELD NORTH,-37.87756587,145.0357152,Apartment,Entire home/apt,1,1,136,1,21,51,81,29,94,moderate,55,1.31,136,71,76.24600939
2559,3588,Glen Eira,CAULFIELD NORTH,-37.86468199,145.0239044,Apartment,Entire home/apt,2,2,100,2,0,10,40,17,96,strict_14_with_grace_period,1,2.06,50,71,76.24600939
2560,3589,Glen Eira,CAULFIELD NORTH,-37.87629425,145.0369372,Apartment,Entire home/apt,2,2,155,1,16,46,76,20,89,moderate,55,0.87,77.5,71,76.24600939
2561,3590,Glen Eira,CAULFIELD NORTH,-37.87594454,145.0352789,Apartment,Entire home/apt,2,2,155,1,20,50,80,42,96,moderate,55,1.66,77.5,71,76.24600939
2562,3591,Glen Eira,CAULFIELD NORTH,-37.88073685,145.0340891,Apartment,Entire home/apt,1,1,73,2,0,0,0,7,100,strict_14_with_grace_period,1,0.29,73,71,76.24600939
2563,3592,Glen Eira,CAULFIELD NORTH,-37.86191277,145.0135543,Apartment,Entire home/apt,2,5,280,2,13,25,55,22,91,strict_14_with_grace_period,33,0.93,140,71,76.24600939
2564,3595,Glen Eira,CAULFIELD NORTH,-37.86394568,145.0161543,House,Private room,1,1,60,1,24,54,84,8,98,flexible,2,0.39,60,71,76.24600939
2565,3596,Stonnington,CAULFIELD NORTH,-37.86408418,145.0231794,Apartment,Private room,1,1,100,1,27,57,87,1,100,flexible,1,0.05,100,71,76.24600939
2566,3598,Glen Eira,CAULFIELD NORTH,-37.86615598,145.0222918,House,Private room,1,1,90,2,0,4,34,41,99,flexible,1,2.13,90,71,76.24600939
2567,3599,Glen Eira,CAULFIELD NORTH,-37.87340493,145.0216872,Apartment,Private room,1,1,40,1,29,59,89,3,100,flexible,1,0.25,40,71,76.24600939
2568,3600,Glen Eira,CAULFIELD NORTH,-37.87249938,145.0173225,Apartment,Entire home/apt,2,2,130,2,0,4,28,4,87,flexible,1,0.2,65,71,76.24600939
2569,3603,Glen Eira,CAULFIELD NORTH,-37.86548993,145.010513,House,Private room,1,1,25,2,0,0,0,1,100,flexible,1,0.06,25,71,76.24600939
2570,3604,Glen Eira,CAULFIELD NORTH,-37.87436214,145.0378717,Loft,Private room,1,1,46,1,0,0,0,10,98,moderate,1,0.56,46,71,76.24600939
2571,3605,Glen Eira,CAULFIELD NORTH,-37.87426512,145.0375461,Condominium,Entire home/apt,2,2,159,2,10,35,42,34,99,moderate,1,2.27,79.5,71,76.24600939
2572,3607,Glen Eira,CAULFIELD NORTH,-37.87765905,145.0384137,Apartment,Private room,1,1,60,1,0,0,0,6,100,moderate,2,0.43,60,71,76.24600939
2573,3608,Glen Eira,CAULFIELD NORTH,-37.8702233,145.0247356,Apartment,Entire home/apt,1,1,115,2,5,29,59,17,100,flexible,1,1.13,115,71,76.24600939
2574,3609,Glen Eira,CAULFIELD NORTH,-37.86415375,145.0108351,Apartment,Entire home/apt,2,3,174,3,13,35,65,4,100,strict_14_with_grace_period,35,0.28,87,71,76.24600939
2575,3610,Glen Eira,CAULFIELD NORTH,-37.87294903,145.0202666,Townhouse,Private room,1,1,40,1,0,0,0,2,90,flexible,1,0.14,40,71,76.24600939
2576,3611,Glen Eira,CAULFIELD NORTH,-37.86334376,145.0106759,Apartment,Entire home/apt,3,4,221,3,13,33,33,3,60,strict_14_with_grace_period,35,0.21,73.66666667,71,76.24600939
2577,3612,Glen Eira,CAULFIELD NORTH,-37.86353481,145.0120387,Apartment,Entire home/apt,2,3,174,3,8,24,54,3,80,strict_14_with_grace_period,35,0.22,87,71,76.24600939
2578,3615,Port Phillip,CAULFIELD NORTH,-37.85631435,144.9872934,Townhouse,Entire home/apt,2,2,87,2,2,16,35,23,95,flexible,1,1.72,43.5,71,76.24600939
2579,3616,Glen Eira,CAULFIELD NORTH,-37.86346396,145.0133369,Apartment,Entire home/apt,2,5,180,2,28,58,88,9,96,strict_14_with_grace_period,33,1.53,90,71,76.24600939
2580,3617,Glen Eira,CAULFIELD NORTH,-37.87174128,145.0256426,Apartment,Entire home/apt,1,1,100,2,0,0,0,3,93,flexible,1,0.25,100,71,76.24600939
2581,3621,Glen Eira,CAULFIELD NORTH,-37.87036298,145.0263363,House,Private room,1,1,37,1,0,0,0,2,80,strict_14_with_grace_period,5,0.16,37,71,76.24600939
2582,3622,Glen Eira,CAULFIELD NORTH,-37.8692009,145.02518,House,Private room,1,1,37,1,0,0,0,1,100,strict_14_with_grace_period,5,0.08,37,71,76.24600939
2583,3624,Glen Eira,CAULFIELD NORTH,-37.86345733,145.0142645,Apartment,Entire home/apt,2,5,300,2,28,58,88,13,98,strict_14_with_grace_period,33,1.5,150,71,76.24600939
2584,3625,Glen Eira,CAULFIELD NORTH,-37.87089343,145.020677,Apartment,Entire home/apt,2,1,96,5,0,0,0,1,100,flexible,1,0.09,48,71,76.24600939
2585,3627,Glen Eira,CAULFIELD NORTH,-37.86824014,145.0207593,Apartment,Entire home/apt,2,2,100,1,0,0,0,10,84,strict_14_with_grace_period,1,0.89,50,71,76.24600939
2586,3633,Glen Eira,CAULFIELD NORTH,-37.87916428,145.0347121,Apartment,Private room,1,1,65,1,0,1,31,4,100,moderate,1,0.47,65,71,76.24600939
2587,3634,Glen Eira,CAULFIELD NORTH,-37.86851005,145.0186425,House,Entire home/apt,3,3,161,2,0,0,0,1,100,flexible,1,0.12,53.66666667,71,76.24600939
2588,3635,Glen Eira,CAULFIELD NORTH,-37.86493343,145.0211001,House,Private room,1,1,65,2,0,19,35,15,100,moderate,1,1.66,65,71,76.24600939
2589,3636,Glen Eira,CAULFIELD NORTH,-37.86181094,145.0134047,Apartment,Entire home/apt,2,5,300,2,6,36,66,4,95,strict_14_with_grace_period,33,1.14,150,71,76.24600939
2590,3637,Glen Eira,CAULFIELD NORTH,-37.86478642,145.0192419,Apartment,Private room,1,1,60,2,0,14,44,9,100,flexible,1,1.11,60,71,76.24600939
2591,3641,Glen Eira,CAULFIELD NORTH,-37.86861866,145.0249515,Apartment,Entire home/apt,2,2,138,2,11,34,64,8,100,strict_14_with_grace_period,42,1.38,69,71,76.24600939
2592,3642,Glen Eira,CAULFIELD NORTH,-37.87324582,145.0250605,Apartment,Entire home/apt,1,1,96,2,14,14,31,14,99,moderate,1,2.09,96,71,76.24600939
2593,3646,Glen Eira,CAULFIELD NORTH,-37.86451868,145.020124,Serviced apartment,Entire home/apt,2,2,155,28,21,47,47,1,60,moderate,21,1,77.5,71,76.24600939
2594,3651,Glen Eira,CAULFIELD NORTH,-37.87255495,145.0235709,House,Entire home/apt,3,3,150,3,5,5,5,8,100,strict_14_with_grace_period,66,3.16,50,71,76.24600939
2595,3654,Glen Eira,CAULFIELD NORTH,-37.8713766,145.0310788,Apartment,Private room,1,1,33,2,3,10,13,4,85,flexible,1,1.9,33,71,76.24600939
2596,3655,Glen Eira,CAULFIELD NORTH,-37.87142631,145.0180149,House,Entire home/apt,2,3,150,1,10,29,59,4,100,moderate,1,3.33,75,71,76.24600939
2597,3656,Glen Eira,CAULFIELD NORTH,-37.87741234,145.0258376,Guest suite,Private room,1,2,75,2,6,32,62,1,100,strict_14_with_grace_period,1,1,75,71,76.24600939
2598,3663,Glen Eira,CAULFIELD SOUTH,-37.89715719,145.0305023,Apartment,Entire home/apt,2,3,174,3,1,1,10,5,90,strict_14_with_grace_period,35,0.12,87,36,87.29166667
2599,3664,Glen Eira,CAULFIELD SOUTH,-37.89664163,145.0129236,House,Private room,1,1,60,2,0,0,16,19,97,strict_14_with_grace_period,5,0.35,60,36,87.29166667
2600,3665,Glen Eira,CAULFIELD SOUTH,-37.89235678,145.0212641,Apartment,Entire home/apt,2,3,174,3,12,34,34,7,89,strict_14_with_grace_period,35,0.14,87,36,87.29166667
2601,3667,Glen Eira,CAULFIELD SOUTH,-37.89391404,145.0154259,House,Private room,1,2,71,1,0,0,16,48,99,moderate,5,1.23,71,36,87.29166667
2602,3668,Glen Eira,CAULFIELD SOUTH,-37.89583212,145.0145946,House,Entire home/apt,3,4,400,7,0,0,19,2,100,strict_14_with_grace_period,5,0.14,133.3333333,36,87.29166667
2603,3669,Glen Eira,CAULFIELD SOUTH,-37.89199345,145.0319814,House,Entire home/apt,3,3,251,7,5,26,56,2,100,strict_14_with_grace_period,1,0.04,83.66666667,36,87.29166667
2604,3670,Glen Eira,CAULFIELD SOUTH,-37.88549501,145.0141633,House,Entire home/apt,3,3,400,7,0,0,0,1,100,strict_14_with_grace_period,1,0.04,133.3333333,36,87.29166667
2605,3671,Glen Eira,CAULFIELD SOUTH,-37.90031615,145.0244255,Townhouse,Entire home/apt,1,1,75,3,0,0,0,3,100,strict_14_with_grace_period,1,0.19,75,36,87.29166667
2606,3672,Glen Eira,CAULFIELD SOUTH,-37.88764809,145.0339467,Apartment,Entire home/apt,2,2,129,4,0,0,24,56,100,strict_14_with_grace_period,4,1.54,64.5,36,87.29166667
2607,3673,Glen Eira,CAULFIELD SOUTH,-37.88567419,145.0200294,Apartment,Entire home/apt,2,2,100,2,0,0,0,9,98,flexible,1,0.24,50,36,87.29166667
2608,3677,Glen Eira,CAULFIELD SOUTH,-37.88647992,145.0224028,House,Entire home/apt,2,2,148,2,0,0,0,9,97,flexible,1,0.31,74,36,87.29166667
2609,3678,Glen Eira,CAULFIELD SOUTH,-37.89101643,145.0200726,Apartment,Entire home/apt,1,1,94,4,1,7,37,30,94,flexible,1,0.97,94,36,87.29166667
2610,3679,Glen Eira,CAULFIELD SOUTH,-37.89795225,145.024924,House,Private room,1,1,161,1,0,0,0,1,100,flexible,1,0.03,161,36,87.29166667
2611,3680,Glen Eira,CAULFIELD SOUTH,-37.88940304,145.0325638,Townhouse,Private room,3,1,46,30,3,33,63,5,100,strict_14_with_grace_period,1,0.27,15.33333333,36,87.29166667
2612,3684,Glen Eira,CAULFIELD SOUTH,-37.89427884,145.0211271,House,Private room,1,1,150,5,20,45,75,12,98,strict_14_with_grace_period,2,0.52,150,36,87.29166667
2613,3685,Glen Eira,CAULFIELD SOUTH,-37.88699315,145.0247888,House,Private room,1,1,48,2,0,0,0,8,100,moderate,1,0.34,48,36,87.29166667
2614,3686,Glen Eira,CAULFIELD SOUTH,-37.89631075,145.0165389,House,Private room,1,1,80,1,28,58,88,27,100,flexible,1,1.18,80,36,87.29166667
2615,3687,Glen Eira,CAULFIELD SOUTH,-37.88993388,145.0185777,Apartment,Entire home/apt,1,2,93,2,6,16,29,44,95,moderate,2,2.03,93,36,87.29166667
2616,3688,Glen Eira,CAULFIELD SOUTH,-37.89631293,145.0258293,House,Entire home/apt,2,2,179,7,27,57,87,6,100,flexible,1,0.42,89.5,36,87.29166667
2617,3689,Glen Eira,CAULFIELD SOUTH,-37.89621505,145.0146229,House,Entire home/apt,4,4,150,3,5,33,63,1,100,moderate,1,0.06,37.5,36,87.29166667
2618,3690,Glen Eira,CAULFIELD SOUTH,-37.89825725,145.0135042,House,Private room,1,1,48,1,0,0,0,10,100,flexible,1,0.56,48,36,87.29166667
2619,3691,Glen Eira,CAULFIELD SOUTH,-37.89145965,145.0255559,Townhouse,Entire home/apt,2,2,94,5,0,0,0,1,100,flexible,1,0.49,47,36,87.29166667
2620,3692,Glen Eira,CAULFIELD SOUTH,-37.88926691,145.0284787,Townhouse,Entire home/apt,3,4,465,5,17,47,77,3,100,strict_14_with_grace_period,55,0.23,155,36,87.29166667
2621,3693,Glen Eira,CAULFIELD SOUTH,-37.89583037,145.0341705,House,Entire home/apt,3,5,199,1,29,59,89,8,90,strict_14_with_grace_period,2,3.16,66.33333333,36,87.29166667
2622,3694,Glen Eira,CAULFIELD SOUTH,-37.89515925,145.0197251,House,Private room,1,3,90,2,16,46,76,13,80,flexible,3,0.96,90,36,87.29166667
