,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
2994,Yarra,COLLINGWOOD,-37.80726314,144.9838636,Guest suite,Entire home/apt,1,1,96,1,6,14,39,265,97,moderate,3,6.02,96.0,239,99.29288703
2995,Yarra,COLLINGWOOD,-37.80375933,144.9834596,Apartment,Entire home/apt,1,1,100,7,9,9,9,15,95,strict_14_with_grace_period,1,0.33,100.0,239,99.29288703
2996,Yarra,COLLINGWOOD,-37.80474705,144.9842079,Apartment,Entire home/apt,1,1,125,5,0,0,0,12,98,moderate,1,0.29,125.0,239,99.29288703
2997,Yarra,COLLINGWOOD,-37.79525222,144.98745680000002,Guesthouse,Entire home/apt,1,3,119,1,12,30,33,139,96,flexible,2,3.66,119.0,239,99.29288703
2998,Yarra,COLLINGWOOD,-37.79762077,144.9854189,Apartment,Private room,1,1,75,1,0,0,6,7,100,strict_14_with_grace_period,3,0.2,75.0,239,99.29288703
2999,Yarra,COLLINGWOOD,-37.80004798,144.9858514,Apartment,Entire home/apt,2,2,145,1,10,30,53,190,96,strict_14_with_grace_period,1,4.66,72.5,239,99.29288703
3000,Yarra,COLLINGWOOD,-37.80759603,144.9910689,Guesthouse,Private room,1,2,55,2,0,0,0,31,84,strict_14_with_grace_period,2,1.97,55.0,239,99.29288703
3001,Yarra,COLLINGWOOD,-37.79532407,144.98671389999998,Apartment,Entire home/apt,1,2,98,2,24,54,84,98,89,moderate,5,2.38,98.0,239,99.29288703
3002,Yarra,COLLINGWOOD,-37.79950857,144.9874491,Apartment,Entire home/apt,1,1,80,2,26,56,86,55,89,moderate,5,2.59,80.0,239,99.29288703
3003,Yarra,COLLINGWOOD,-37.80280489,144.9844786,Guest suite,Entire home/apt,1,1,125,3,11,17,47,135,98,strict_14_with_grace_period,1,3.33,125.0,239,99.29288703
3004,Yarra,COLLINGWOOD,-37.79442098,144.9861965,Apartment,Private room,1,1,50,2,0,0,0,10,92,flexible,1,0.27,50.0,239,99.29288703
3005,Yarra,COLLINGWOOD,-37.80288411,144.98585740000001,Apartment,Entire home/apt,1,1,140,2,0,0,0,25,89,strict_14_with_grace_period,1,0.65,140.0,239,99.29288703
3006,Yarra,COLLINGWOOD,-37.798477500000004,144.985291,Apartment,Entire home/apt,1,1,109,2,29,59,89,4,100,strict_14_with_grace_period,1,0.1,109.0,239,99.29288703
3007,Yarra,COLLINGWOOD,-37.79700523,144.990024,Apartment,Entire home/apt,2,2,450,4,0,0,0,1,100,strict_14_with_grace_period,1,0.03,225.0,239,99.29288703
3008,Yarra,COLLINGWOOD,-37.79857553,144.9912985,House,Entire home/apt,3,3,195,1,0,17,44,135,99,strict_14_with_grace_period,1,3.74,65.0,239,99.29288703
3009,Yarra,COLLINGWOOD,-37.79484065,144.9854554,Apartment,Private room,1,1,75,1,13,41,71,142,97,flexible,1,3.78,75.0,239,99.29288703
3010,Yarra,COLLINGWOOD,-37.80189072,144.98500869999998,Townhouse,Entire home/apt,4,6,400,3,16,32,32,10,98,strict_14_with_grace_period,1,0.27,100.0,239,99.29288703
3011,Yarra,COLLINGWOOD,-37.80723806,144.99000049999998,Townhouse,Entire home/apt,5,14,400,1,13,27,40,151,95,strict_14_with_grace_period,8,4.36,80.0,239,99.29288703
3012,Yarra,COLLINGWOOD,-37.80360476,144.9843563,Apartment,Entire home/apt,2,3,220,1,0,0,0,1,80,flexible,2,0.03,110.0,239,99.29288703
3013,Yarra,COLLINGWOOD,-37.79592318,144.98517569999998,Apartment,Entire home/apt,1,1,100,2,0,0,0,1,100,flexible,1,0.03,100.0,239,99.29288703
3014,Yarra,COLLINGWOOD,-37.80188604,144.9837096,Apartment,Entire home/apt,1,1,65,3,0,0,0,2,90,moderate,2,0.06,65.0,239,99.29288703
3015,Yarra,COLLINGWOOD,-37.80203842,144.9852786,Apartment,Entire home/apt,1,1,89,1,0,0,0,2,100,strict_14_with_grace_period,1,0.06,89.0,239,99.29288703
3016,Yarra,COLLINGWOOD,-37.80805992,144.9843049,Bed and breakfast,Private room,1,0,115,2,17,41,71,76,100,moderate,1,2.17,115.0,239,99.29288703
3017,Yarra,COLLINGWOOD,-37.806235,144.9879593,Apartment,Entire home/apt,2,2,104,1,0,0,0,3,100,flexible,1,0.09,52.0,239,99.29288703
3018,Yarra,COLLINGWOOD,-37.80370025,144.9841043,Apartment,Entire home/apt,2,2,155,4,0,0,0,7,97,moderate,2,0.2,77.5,239,99.29288703
3019,Yarra,COLLINGWOOD,-37.80079749,144.9850633,House,Entire home/apt,3,2,450,2,1,9,39,6,96,strict_14_with_grace_period,2,0.17,150.0,239,99.29288703
3020,Yarra,COLLINGWOOD,-37.80426902,144.98407509999998,Apartment,Private room,1,1,65,2,0,0,0,20,94,moderate,2,0.57,65.0,239,99.29288703
3021,Yarra,COLLINGWOOD,-37.80087427,144.9889466,Apartment,Entire home/apt,2,2,170,3,0,0,0,1,100,flexible,1,0.03,85.0,239,99.29288703
3022,Yarra,COLLINGWOOD,-37.79948842,144.9884697,House,Private room,1,1,80,1,0,0,0,2,90,moderate,1,0.06,80.0,239,99.29288703
3023,Yarra,COLLINGWOOD,-37.80675969,144.988193,Apartment,Private room,1,1,65,1,12,39,58,86,98,strict_14_with_grace_period,1,2.58,65.0,239,99.29288703
3024,Yarra,COLLINGWOOD,-37.80282868,144.9868944,Apartment,Private room,1,1,102,1,22,47,77,160,94,strict_14_with_grace_period,2,4.61,102.0,239,99.29288703
3025,Yarra,COLLINGWOOD,-37.80108028,144.9867265,Apartment,Entire home/apt,2,2,112,2,0,0,0,4,95,flexible,1,0.12,56.0,239,99.29288703
3026,Yarra,COLLINGWOOD,-37.79814709,144.9858601,Apartment,Entire home/apt,1,1,150,7,0,0,0,1,100,flexible,1,0.03,150.0,239,99.29288703
3027,Yarra,COLLINGWOOD,-37.80146878,144.9869553,Apartment,Entire home/apt,2,2,138,2,3,3,8,116,95,moderate,2,3.37,69.0,239,99.29288703
3028,Yarra,COLLINGWOOD,-37.80354783,144.9839461,Apartment,Entire home/apt,2,2,159,2,5,12,12,134,98,moderate,1,3.97,79.5,239,99.29288703
3029,Yarra,COLLINGWOOD,-37.79771963,144.99095549999998,Apartment,Entire home/apt,2,2,130,2,4,24,54,30,94,strict_14_with_grace_period,2,0.89,65.0,239,99.29288703
3030,Yarra,COLLINGWOOD,-37.80334919,144.98431169999998,Condominium,Entire home/apt,3,0,220,3,4,13,35,114,99,strict_14_with_grace_period,1,3.43,73.33333333,239,99.29288703
3031,Yarra,COLLINGWOOD,-37.80102556,144.9864514,Apartment,Entire home/apt,1,1,109,1,8,23,43,164,98,moderate,2,4.92,109.0,239,99.29288703
3032,Yarra,COLLINGWOOD,-37.80699695,144.9865534,Apartment,Entire home/apt,2,3,143,2,15,45,62,43,86,strict_14_with_grace_period,7,1.29,71.5,239,99.29288703
3033,Yarra,COLLINGWOOD,-37.80170448,144.983701,Apartment,Private room,1,1,64,1,8,21,51,95,97,moderate,2,2.93,64.0,239,99.29288703
3034,Yarra,COLLINGWOOD,-37.80052834,144.9871159,House,Private room,1,1,599,3,30,60,90,12,98,moderate,1,0.37,599.0,239,99.29288703
3035,Yarra,COLLINGWOOD,-37.79754167,144.9927827,House,Entire home/apt,2,2,230,3,0,1,14,30,99,strict_14_with_grace_period,1,0.95,115.0,239,99.29288703
3036,Yarra,COLLINGWOOD,-37.80321834,144.98532659999998,Apartment,Private room,1,1,50,1,0,0,0,2,100,flexible,1,0.06,50.0,239,99.29288703
3037,Yarra,COLLINGWOOD,-37.804967100000006,144.98609950000002,Apartment,Private room,1,1,96,1,0,0,0,2,100,flexible,1,0.06,96.0,239,99.29288703
3038,Yarra,COLLINGWOOD,-37.80393083,144.9842669,Apartment,Private room,1,1,100,2,0,0,0,8,100,flexible,1,0.29,100.0,239,99.29288703
3039,Yarra,COLLINGWOOD,-37.80299267,144.9856821,Serviced apartment,Entire home/apt,2,2,227,3,0,0,0,42,98,strict_14_with_grace_period,1,1.32,113.5,239,99.29288703
3040,Yarra,COLLINGWOOD,-37.79959928,144.9894226,House,Entire home/apt,2,2,217,2,0,0,0,2,100,strict_14_with_grace_period,1,0.06,108.5,239,99.29288703
3041,Yarra,COLLINGWOOD,-37.79511983,144.9875996,House,Entire home/apt,4,6,400,7,0,0,0,8,98,strict_14_with_grace_period,2,0.29,100.0,239,99.29288703
3042,Yarra,COLLINGWOOD,-37.80248578,144.9854315,Apartment,Entire home/apt,1,1,130,4,0,0,0,12,98,flexible,1,0.49,130.0,239,99.29288703
3043,Yarra,COLLINGWOOD,-37.80141247,144.98474040000002,Apartment,Entire home/apt,2,2,186,3,0,0,0,72,99,moderate,1,2.34,93.0,239,99.29288703
3044,Yarra,COLLINGWOOD,-37.80315225,144.9844795,Apartment,Entire home/apt,2,2,138,4,0,0,0,9,100,strict_14_with_grace_period,2,0.31,69.0,239,99.29288703
3045,Yarra,COLLINGWOOD,-37.8033416,144.986377,Apartment,Entire home/apt,1,1,91,1,0,0,0,1,100,strict_14_with_grace_period,1,0.03,91.0,239,99.29288703
3046,Yarra,COLLINGWOOD,-37.80623491,144.9875826,Townhouse,Entire home/apt,2,2,155,2,6,15,44,95,97,strict_14_with_grace_period,2,3.26,77.5,239,99.29288703
3047,Yarra,COLLINGWOOD,-37.80342399,144.983804,Apartment,Entire home/apt,1,2,120,2,0,0,0,12,100,flexible,1,0.4,120.0,239,99.29288703
3048,Yarra,COLLINGWOOD,-37.80365722,144.9847887,Apartment,Entire home/apt,2,2,120,1,9,28,58,137,93,strict_14_with_grace_period,1,4.46,60.0,239,99.29288703
3049,Yarra,COLLINGWOOD,-37.80412993,144.98581240000001,Apartment,Entire home/apt,1,1,155,2,0,0,0,65,99,moderate,1,2.15,155.0,239,99.29288703
3050,Yarra,COLLINGWOOD,-37.79636242,144.9899048,House,Shared room,1,4,26,6,29,53,80,3,80,strict_14_with_grace_period,3,0.33,26.0,239,99.29288703
3051,Yarra,COLLINGWOOD,-37.80340507,144.9842561,Loft,Entire home/apt,2,2,180,2,4,13,20,79,99,strict_14_with_grace_period,1,2.62,90.0,239,99.29288703
3052,Yarra,COLLINGWOOD,-37.80541543,144.9836706,Apartment,Entire home/apt,1,1,161,2,0,0,0,9,95,flexible,1,0.31,161.0,239,99.29288703
3053,Yarra,COLLINGWOOD,-37.80436515,144.98427880000003,Apartment,Private room,1,1,65,1,0,0,0,19,99,strict_14_with_grace_period,2,0.65,65.0,239,99.29288703
3054,Yarra,COLLINGWOOD,-37.80331808,144.9835909,House,Entire home/apt,3,3,199,4,15,28,58,33,98,flexible,1,1.18,66.33333333,239,99.29288703
3055,Yarra,COLLINGWOOD,-37.80405797,144.9833971,Apartment,Entire home/apt,2,2,107,3,21,21,21,9,98,moderate,2,0.34,53.5,239,99.29288703
3056,Yarra,COLLINGWOOD,-37.80365642,144.98342350000001,Loft,Entire home/apt,2,2,197,2,6,25,49,96,98,strict_14_with_grace_period,20,3.4,98.5,239,99.29288703
3057,Yarra,COLLINGWOOD,-37.80685561,144.98958869999998,Apartment,Private room,1,1,71,1,7,37,67,17,98,moderate,2,0.64,71.0,239,99.29288703
3058,Yarra,COLLINGWOOD,-37.80554553,144.9874657,Loft,Entire home/apt,2,2,220,2,0,11,41,31,99,flexible,1,1.12,110.0,239,99.29288703
3059,Yarra,COLLINGWOOD,-37.80046952,144.9843802,Apartment,Private room,1,1,42,7,0,0,0,1,100,flexible,1,0.04,42.0,239,99.29288703
3060,Yarra,COLLINGWOOD,-37.79715348,144.9875021,Apartment,Private room,1,1,71,1,20,50,80,2,90,moderate,3,0.19,71.0,239,99.29288703
3061,Yarra,COLLINGWOOD,-37.80743036,144.9871331,Apartment,Private room,1,1,75,1,0,0,0,76,98,strict_14_with_grace_period,2,2.85,75.0,239,99.29288703
3062,Yarra,COLLINGWOOD,-37.80813187,144.98295180000002,Apartment,Entire home/apt,1,1,115,10,0,0,0,5,92,flexible,3,0.2,115.0,239,99.29288703
3063,Yarra,COLLINGWOOD,-37.80453942,144.9846896,Apartment,Entire home/apt,2,3,174,1,2,23,49,84,97,strict_14_with_grace_period,2,3.37,87.0,239,99.29288703
3064,Yarra,COLLINGWOOD,-37.80649077,144.9881463,Condominium,Private room,1,1,50,2,0,0,6,27,96,flexible,1,1.07,50.0,239,99.29288703
3065,Yarra,COLLINGWOOD,-37.79968743,144.99025490000002,Apartment,Entire home/apt,1,1,100,2,0,0,0,9,100,moderate,1,0.37,100.0,239,99.29288703
3066,Yarra,COLLINGWOOD,-37.79972993,144.99050259999999,House,Entire home/apt,2,3,210,2,8,24,49,65,98,strict_14_with_grace_period,1,2.6,105.0,239,99.29288703
3067,Yarra,COLLINGWOOD,-37.80613731,144.98650859999998,Apartment,Entire home/apt,1,2,100,2,14,19,19,42,94,strict_14_with_grace_period,7,1.74,100.0,239,99.29288703
3068,Yarra,COLLINGWOOD,-37.8071965,144.9832504,House,Private room,1,1,80,4,0,0,0,9,100,flexible,2,0.39,80.0,239,99.29288703
3069,Yarra,COLLINGWOOD,-37.80199984,144.98485159999998,House,Entire home/apt,3,4,298,3,15,41,65,83,99,strict_14_with_grace_period,20,4.41,99.33333333,239,99.29288703
3070,Yarra,COLLINGWOOD,-37.80268994,144.985168,Apartment,Entire home/apt,2,2,165,1,7,31,61,120,93,strict_14_with_grace_period,2,4.95,82.5,239,99.29288703
3071,Yarra,COLLINGWOOD,-37.80373274,144.9844434,Apartment,Entire home/apt,1,1,130,2,2,2,2,101,99,strict_14_with_grace_period,2,4.31,130.0,239,99.29288703
